forecast_date,target_date,ticker,p10,p50,p90,actual,model_used,direction,signal_strength,conviction_score,error_abs,error_pct,hit,direction_correct,graded_at,notes,poly_adjusted_p50,poly_adjusted_p10,poly_adjusted_p90,poly_signal,poly_confidence,poly_alignment,poly_adjustment_pct,poly_top_question
2026-05-04,2026-05-06,USDJPY=X,154.718022,157.053899,159.114901,157.677002,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.4398,0.623103,0.3967,1.0,,2026-05-07T08:19:57.157130,,157.053899,154.718022,159.114901,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,USDJPY=X,154.556176,156.987503,159.42887,156.507996,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.3792,0.479507,0.3054,1.0,,,,156.987503,154.556176,159.42887,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,USDJPY=X,154.401877,157.053899,159.705921,156.828995,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.3242,0.224904,0.1432,1.0,,,,157.053899,154.401877,159.705921,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,USDJPY=X,154.151153,156.960342,159.956645,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.2603,,,,,,,156.960342,154.151153,159.956645,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,USDJPY=X,153.665428,157.053899,160.18737,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.1691,,,,,,,157.053899,153.665428,160.18737,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,USDJPY=X,153.705565,156.87262,160.309963,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.1586,,,,,,,156.87262,153.705565,160.309963,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,USDJPY=X,153.503683,156.932518,160.413596,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.1196,,,,,,,156.932518,153.503683,160.413596,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,USDJPY=X,153.312679,156.876892,160.56422,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.0761,,,,,,,156.876892,153.312679,160.56422,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,AUDUSD=X,0.714184,0.719278,0.724394,0.721293,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.7164,0.002015,0.2801,1.0,,2026-05-05T06:45:35.601404,,,,,,,,,
2026-05-04,2026-05-05,AUDUSD=X,0.712893,0.719973,0.726681,0.716748,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.617,0.003225,0.4479,1.0,,2026-05-06T19:16:57.181930,,0.719973,0.712893,0.726681,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,AUDUSD=X,0.711035,0.719379,0.727766,0.72039,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.5353,0.001011,0.1405,1.0,,2026-05-07T08:19:55.233691,,0.719379,0.711035,0.727766,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,AUDUSD=X,0.710828,0.720817,0.730423,0.72351,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.4558,0.002693,0.3736,1.0,,,,0.720817,0.710828,0.730423,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,AUDUSD=X,0.708779,0.719428,0.730639,0.72086,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.3928,0.001432,0.199,1.0,,,,0.719428,0.708779,0.730639,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,AUDUSD=X,0.709116,0.71995,0.73113,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.3886,,,,,,,0.71995,0.709116,0.73113,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,AUDUSD=X,0.707018,0.719667,0.731672,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.3152,,,,,,,0.719667,0.707018,0.731672,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,AUDUSD=X,0.707289,0.719928,0.732872,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.2894,,,,,,,0.719928,0.707289,0.732872,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,AUDUSD=X,0.705353,0.719463,0.733646,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.2142,,,,,,,0.719463,0.705353,0.733646,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,AUDUSD=X,0.704545,0.719481,0.734416,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.1703,,,,,,,0.719481,0.704545,0.734416,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,USDCHF=X,0.775974,0.780911,0.786827,0.78113,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.7222,0.000219,0.028,1.0,,2026-05-05T06:45:36.335658,,,,,,,,,
2026-05-04,2026-05-05,USDCHF=X,0.773718,0.780997,0.788706,0.78397,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.6164,0.002973,0.3807,1.0,,2026-05-06T19:16:58.399537,,0.780997,0.773718,0.788706,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,USDCHF=X,0.772841,0.7814,0.790799,0.78138,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.5404,2e-05,0.0026,1.0,,2026-05-07T08:19:56.944053,,0.7814,0.772841,0.790799,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,USDCHF=X,0.770548,0.7814,0.792253,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.4445,,,,,,,0.7814,0.770548,0.792253,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,USDCHF=X,0.770735,0.7814,0.793534,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.4165,,,,,,,0.7814,0.770735,0.793534,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,USDCHF=X,0.768197,0.7814,0.794693,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.3218,,,,,,,0.7814,0.768197,0.794693,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,USDCHF=X,0.767683,0.7814,0.794839,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.3049,,,,,,,0.7814,0.767683,0.794839,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,USDCHF=X,0.767204,0.7814,0.795897,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.2656,,,,,,,0.7814,0.767204,0.795897,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,USDCHF=X,0.766447,0.7814,0.796969,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.2188,,,,,,,0.7814,0.766447,0.796969,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,USDCHF=X,0.766022,0.7814,0.797084,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.205,,,,,,,0.7814,0.766022,0.797084,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,DX-Y.NYB,97.670954,98.209993,98.749031,98.470001,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.7805,0.260008,0.2647,1.0,,2026-05-05T06:45:35.740741,,,,,,,,,
2026-05-04,2026-05-05,DX-Y.NYB,97.447695,98.209993,98.972291,98.480003,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.6895,0.27001,0.2749,1.0,,2026-05-06T19:16:57.493229,,98.209993,97.447695,98.972291,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,DX-Y.NYB,97.276378,98.209993,99.059658,98.019997,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.6368,0.189996,0.1935,1.0,,2026-05-07T08:19:55.601320,,98.209993,97.276378,99.059658,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,DX-Y.NYB,97.180941,98.209993,99.192982,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.5903,,,,,,,98.209993,97.180941,99.192982,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,DX-Y.NYB,97.028176,98.209993,99.237161,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.5502,,,,,,,98.209993,97.028176,99.237161,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,DX-Y.NYB,97.012904,98.209993,99.286857,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.5369,,,,,,,98.209993,97.012904,99.286857,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,DX-Y.NYB,96.783873,98.209993,99.529931,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4408,,,,,,,98.209993,96.783873,99.529931,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,DX-Y.NYB,96.808223,98.209993,99.375827,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4771,,,,,,,98.209993,96.808223,99.375827,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,DX-Y.NYB,96.683803,98.209993,99.510695,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4243,,,,,,,98.209993,96.683803,99.510695,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,DX-Y.NYB,96.788712,98.209993,99.730028,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.401,,,,,,,98.209993,96.788712,99.730028,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,^TNX,4.313414,4.378,4.443028,4.446,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4079,0.068,1.5532,0.0,,2026-05-05T06:45:36.555319,,,,,,,,,
2026-05-04,2026-05-05,^TNX,4.286039,4.378,4.456565,4.416,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.221,0.038,0.868,1.0,,2026-05-06T19:16:58.734032,,4.378,4.286039,4.456565,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,^TNX,4.266328,4.374828,4.466728,4.356,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0845,0.018828,0.4304,1.0,,2026-05-07T08:19:57.561481,,4.374828,4.266328,4.466728,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,^TNX,4.248873,4.372497,4.486223,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.372497,4.248873,4.486223,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,^TNX,4.232591,4.378,4.485951,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.232591,4.485951,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,^TNX,4.21871,4.378,4.508315,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.21871,4.508315,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,^TNX,4.222872,4.378,4.514591,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.222872,4.514591,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,^TNX,4.202364,4.378,4.534418,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.202364,4.534418,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,^TNX,4.201051,4.378,4.53835,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.201051,4.53835,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,^TNX,4.198197,4.378,4.559079,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.198197,4.559079,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,^GSPC,7156.85015,7231.620069,7300.212692,7200.75,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.6034,30.870069,0.4269,1.0,,2026-05-05T06:45:36.493423,,,,,,,,,
2026-05-04,2026-05-05,^GSPC,7128.890366,7233.594423,7338.177408,7259.220215,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.4211,25.625792,0.3543,1.0,,2026-05-06T19:16:58.626715,,7233.594423,7128.890366,7338.177408,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,^GSPC,7107.761871,7235.568778,7363.375685,7365.120117,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.2929,129.551339,1.7905,0.0,,2026-05-07T08:19:57.360899,,7235.568778,7107.761871,7363.375685,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,^GSPC,7090.21329,7237.543132,7380.568942,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.1968,,,,,,,7237.543132,7090.21329,7380.568942,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,^GSPC,7074.965116,7239.517487,7395.309478,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.1139,,,,,,,7239.517487,7074.965116,7395.309478,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,^GSPC,7061.356212,7241.491841,7421.62747,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0034,,,,,,,7241.491841,7061.356212,7421.62747,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,^GSPC,7048.992072,7243.466196,7427.999489,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0,,,,,,,7243.466196,7048.992072,7427.999489,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,^GSPC,7037.614876,7245.44055,7442.23164,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0,,,,,,,7245.44055,7037.614876,7442.23164,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,^GSPC,7027.045153,7247.414905,7467.784656,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0,,,,,,,7247.414905,7027.045153,7467.784656,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,^GSPC,7017.152015,7249.389259,7481.626503,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0,,,,,,,7249.389259,7017.152015,7481.626503,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,NG=F,2.692246,2.854801,3.024246,2.788,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,0.066801,2.34,1.0,1.0,2026-05-06T19:16:58.153512,,2.854801,2.692246,3.024246,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,NG=F,2.62671,2.858524,3.108303,2.73,TimeCopilot_MedianEnsemble,NEUTRAL,0.8867,0.0,0.128524,4.4962,1.0,,2026-05-07T08:19:56.482122,,2.858524,2.62671,3.108303,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,NG=F,2.578162,2.851098,3.158617,2.769,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,0.082098,2.8795,1.0,0.0,2026-05-12T09:24:49.338437,,2.851098,2.578162,3.158617,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,NG=F,2.504076,2.843958,3.239664,2.757,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,0.086958,3.0576,1.0,1.0,2026-05-12T09:24:49.340855,,2.843958,2.504076,3.239664,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,NG=F,2.468428,2.841578,3.285158,2.91,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,0.068422,2.4079,1.0,0.0,2026-05-12T09:24:49.343325,,2.841578,2.468428,3.285158,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,NG=F,2.460923,2.838602,3.327787,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.838602,2.460923,3.327787,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,NG=F,2.44182,2.845743,3.326384,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.845743,2.44182,3.326384,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,NG=F,2.425094,2.854073,3.369047,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.854073,2.425094,3.369047,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,NG=F,2.396247,2.851693,3.442637,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.851693,2.396247,3.442637,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,NG=F,2.383685,2.862404,3.408195,,TimeCopilot_MedianEnsemble,NEUTRAL,0.8867,0.0,,,,,,,2.862404,2.383685,3.408195,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,GC=F,4446.157482,4530.175617,4606.852069,4555.799805,TimeCopilot_MedianEnsemble,NEUTRAL,0.736,0.2889,25.624188,0.5656,1.0,,2026-05-06T19:16:57.933894,,4530.175617,4446.157482,4606.852069,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,GC=F,4431.506124,4541.534737,4648.562404,4681.899902,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0395,140.365165,3.0907,0.0,1.0,2026-05-07T08:19:56.107154,,4541.534737,4431.506124,4648.562404,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,GC=F,4410.294316,4542.963575,4673.43922,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4542.963575,4410.294316,4673.43922,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,GC=F,4400.843205,4547.482798,4695.440901,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4547.482798,4400.843205,4695.440901,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,GC=F,4390.004893,4552.764721,4715.524549,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4552.764721,4390.004893,4715.524549,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,GC=F,4379.806535,4547.92139,4734.209877,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4547.92139,4379.806535,4734.209877,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,GC=F,4356.005487,4531.55365,4740.441063,,TimeCopilot_MedianEnsemble,NEUTRAL,0.736,0.0,,,,,,,4531.55365,4356.005487,4740.441063,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,GC=F,4337.312045,4549.033811,4749.619623,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4549.033811,4337.312045,4749.619623,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,GC=F,4311.585856,4543.37652,4748.873702,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4543.37652,4311.585856,4748.873702,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,GC=F,4312.282,4546.729483,4791.707733,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4546.729483,4312.282,4791.707733,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,SI=F,70.548456,73.151341,75.849043,73.108002,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,0.043339,0.0592,1.0,,2026-05-06T19:16:58.273248,,73.151341,70.548456,75.849043,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,SI=F,69.396245,73.009903,76.643286,76.810997,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,3.801094,5.2063,0.0,,2026-05-07T08:19:56.704901,,73.009903,69.396245,76.643286,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,SI=F,68.614713,73.280793,77.817328,79.700996,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,6.420203,8.7611,0.0,,,,73.280793,68.614713,77.817328,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,SI=F,68.009307,73.126017,78.595452,80.394997,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,7.26898,9.9403,0.0,,,,73.126017,68.009307,78.595452,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,SI=F,67.399511,73.349352,79.299193,,TimeCopilot_MedianEnsemble,BULLISH,0.3796,0.0,,,,,,,73.349352,67.399511,79.299193,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,SI=F,66.475922,72.940746,78.940204,,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,,,,,,,72.940746,66.475922,78.940204,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,SI=F,66.12707,72.783076,78.948008,,TimeCopilot_MedianEnsemble,BEARISH,0.3796,0.0,,,,,,,72.783076,66.12707,78.948008,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,SI=F,65.657211,72.7554,79.310307,,TimeCopilot_MedianEnsemble,BEARISH,0.3796,0.0,,,,,,,72.7554,65.657211,79.310307,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,SI=F,65.203557,72.486205,80.351259,,TimeCopilot_MedianEnsemble,BEARISH,0.3796,0.0,,,,,,,72.486205,65.203557,80.351259,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,SI=F,64.67745,72.863891,80.257547,,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,,,,,,,72.863891,64.67745,80.257547,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,CL=F,101.852174,106.57348,111.163976,102.269997,TimeCopilot_MedianEnsemble,NEUTRAL,0.7152,0.0,4.303483,4.038,1.0,,2026-05-06T19:16:57.312478,,106.57348,101.852174,111.163976,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,CL=F,100.098599,106.063823,113.93897,95.080002,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,10.983821,10.3559,0.0,1.0,2026-05-07T08:19:55.419492,,106.063823,100.098599,113.93897,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,CL=F,97.843658,105.922915,114.601698,94.809998,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,11.112917,10.4915,0.0,1.0,2026-05-12T09:11:30.525590,,105.922915,97.843658,114.601698,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,CL=F,95.984663,105.889751,115.203381,95.419998,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,10.469753,9.8874,0.0,0.0,2026-05-12T09:11:30.529380,,105.889751,95.984663,115.203381,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,CL=F,94.844127,105.658885,116.981082,98.07,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,7.588885,7.1824,1.0,0.0,2026-05-12T09:11:30.533122,,105.658885,94.844127,116.981082,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,CL=F,92.13398,106.100282,116.539545,,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,,,,,,,106.100282,92.13398,116.539545,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,CL=F,90.854751,104.63836,116.729628,,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,,,,,,,104.63836,90.854751,116.729628,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,CL=F,90.349369,105.097255,118.224539,,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,,,,,,,105.097255,90.349369,118.224539,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,CL=F,91.146867,105.611905,117.134949,,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,,,,,,,105.611905,91.146867,117.134949,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,CL=F,90.343964,103.312253,116.183695,,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,,,,,,,103.312253,90.343964,116.183695,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,HG=F,5.66745,5.808636,5.949821,5.943,TimeCopilot_MedianEnsemble,NEUTRAL,0.2218,0.0255,0.134364,2.3132,1.0,,2026-05-06T19:16:58.054145,,5.808636,5.66745,5.949821,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,HG=F,5.617706,5.807763,6.009247,6.1365,TimeCopilot_MedianEnsemble,NEUTRAL,0.2218,0.0,0.328737,5.6603,0.0,,2026-05-07T08:19:56.307978,,5.807763,5.617706,6.009247,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,HG=F,5.578675,5.807862,6.023236,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2218,0.0,,,,,,,5.807862,5.578675,6.023236,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,HG=F,5.545344,5.807851,6.036892,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2218,0.0,,,,,,,5.807851,5.545344,6.036892,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,HG=F,5.515793,5.807852,6.085986,,TimeCopilot_MedianEnsemble,NEUTRAL,0.2218,0.0,,,,,,,5.807852,5.515793,6.085986,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
